FID,YR,NODEID,Lon,Lat,Fatalities,PedFatalit,BikeFatali,MVOFatalit
3784,2016,48247,-73.88722991147857,40.85248812817432,1,0,0,1
3785,2016,58298,-73.82791367824395,40.88599054228392,1,1,0,1
3786,2016,22600,-73.97537360636379,40.76103990651818,1,0,1,1
3787,2016,46856,-73.8769924244825,40.761620874882865,1,0,0,1
3788,2016,57334,-73.83114888082405,40.8374484584059,1,0,1,0
3789,2016,26006,-73.90885032417198,40.6327220584721,1,0,0,1
3790,2016,21721,-73.98258286103034,40.77730283747207,1,1,0,0
3791,2016,32417,-73.85507605080683,40.69447172294303,1,1,0,0
3792,2016,55641,-73.82063593369693,40.7588722673006,1,1,1,0
3793,2016,13784,-74.01475422633484,40.63396164947125,1,1,0,1
3794,2016,26979,-73.92246696873899,40.67011693055251,1,1,0,1
3795,2016,52231,-73.8525890266698,40.82504437422093,1,1,0,1
3796,2016,27085,-73.92073974691955,40.68664934105498,1,0,1,1
3797,2016,13812,-74.01414900222456,40.648323003382224,1,0,0,1
3798,2016,58959,-73.77437865997553,40.73583110616511,1,0,0,1
3799,2016,66755,-74.12172623959053,40.574906984502135,1,1,0,1
3800,2016,45483,-73.89597504003994,40.736441275940045,1,1,0,0
3801,2016,38919,-73.75476658694683,40.67107614859092,1,1,0,0
3802,2016,55218,-73.80938727036248,40.73881892323455,1,0,0,1
3803,2016,102817,-73.97599815122305,40.75419460620954,1,0,0,1
3804,2016,48801,-73.89558076570397,40.856245267017606,1,1,0,1
3805,2016,14884,-73.99326829978169,40.6878244512331,1,1,0,0
3806,2016,7267,-74.11903637111313,40.56753421995872,1,1,0,0
3807,2016,24843,-73.94288954127948,40.60031864995115,1,0,1,0
3808,2016,15180,-74.01482432819691,40.709823368054344,1,1,1,1
3809,2016,44444,-73.92566899201779,40.86125895085391,1,0,1,0
3810,2016,18837,-73.95829178393431,40.66977892724365,1,0,0,1
3811,2016,15035,-73.98482930742331,40.68692928517599,1,0,0,1
3812,2016,36291,-73.79256038302793,40.687687414664495,1,0,1,1
3813,2016,42258,-73.91982713717033,40.775416391951474,1,1,0,1
3814,2016,26800,-73.9339816820253,40.667975844014585,1,0,0,1
3815,2016,52678,-73.85682918666204,40.831887220223116,1,0,0,1
3816,2016,34103,-73.81170430005838,40.67925520200721,1,0,0,1
3817,2016,48877,-73.89060299553313,40.8584060656334,1,0,0,1
3818,2016,20433,-74.00257298470136,40.73337194158222,1,0,1,0
3819,2016,44746,-73.9085002187069,40.853817003648594,1,1,0,0
3820,2016,48560,-73.9055700724221,40.85578732229196,1,1,0,1
3821,2016,25789,-73.9186283825396,40.615168605823015,1,0,0,1
3822,2016,60341,-73.7823310203605,40.78855465864728,1,0,0,1
3823,2016,54904,-73.82181989327968,40.7266858978324,1,1,0,1
3824,2016,37423,-73.78147887441803,40.705455250964604,1,1,0,0
3825,2016,9179,-74.08837844969639,40.608726144031856,1,1,0,1
3826,2016,43209,-73.91205402645028,40.82366051805307,1,0,0,1
3827,2016,18538,-73.978559998883,40.67051202528285,1,1,0,0
3828,2016,17824,-73.94402171556604,40.62708898230012,1,1,0,1
3829,2016,22701,-73.96843136340597,40.76478792217771,1,1,1,1
3830,2016,52583,-73.86289361606227,40.83396426099202,1,0,0,1
3831,2016,34290,-73.80615618499013,40.68661169807614,1,0,0,1
3832,2016,42739,-73.92890070602606,40.81114947518083,1,0,1,0
3833,2016,47451,-73.88922381144899,40.82146589473968,1,0,0,1
3834,2016,30040,-73.90115752621638,40.71462231538036,1,1,1,1
3835,2016,18511,-73.94509415804997,40.65743234207441,1,1,0,1
3836,2016,23465,-73.9651770550387,40.79099034056326,1,0,1,0
3837,2016,7254,-74.11636336455715,40.56391563775273,1,1,0,1
3838,2016,21325,-73.99584888458341,40.768033986154656,1,0,1,1
3839,2016,28067,-73.90922223000992,40.71062063821244,1,1,0,0
3840,2016,27122,-73.91677231314421,40.67339069277943,1,0,0,1
3841,2016,41285,-73.9423817532125,40.74712173930927,1,0,0,1
3842,2016,34503,-73.8296069780082,40.697328456097424,1,0,0,1
3843,2016,28957,-73.88753582054393,40.65583212896469,1,1,0,0
3844,2016,55820,-73.81558348398437,40.76896100811293,1,1,0,1
3845,2016,40207,-73.73811772403967,40.713985242692495,1,0,1,1
3846,2016,18773,-73.96257531439221,40.6716441981316,1,1,1,1
3847,2016,61537,-73.7322856797083,40.72497487425943,1,0,0,1
3848,2016,15378,-74.00481860670857,40.713475000255386,1,0,0,1
3849,2016,9708,-74.08559498918163,40.591759449670064,1,0,0,1
3850,2016,54179,-73.86032835032626,40.88195982954029,1,1,0,0
3851,2016,34403,-73.8321827729982,40.69287864904031,1,0,0,1
3852,2016,57324,-73.83223971690927,40.835270076866294,1,0,0,1
3853,2016,24142,-73.95063590957723,40.800719595895366,1,0,1,0
3854,2016,54023,-73.8392210674477,40.87841249121985,1,0,0,1
3855,2016,37728,-73.76679155698416,40.70400852572584,1,1,0,1
3856,2016,37534,-73.7764074939265,40.69232817578949,1,0,0,1
3857,2016,21304,-73.99498358101245,40.76030016131417,1,0,0,1
3858,2016,13417,-73.99774601493935,40.6154357705371,1,0,0,1
3859,2016,42509,-73.93740733691001,40.81017561112797,1,1,0,1
3860,2016,30290,-73.88788297569926,40.69801511959286,1,0,0,1
3861,2016,15139,-74.01287851619848,40.702664500855775,1,1,0,1
3862,2016,27813,-73.92076732595355,40.69558645095578,1,1,1,0
3863,2016,55992,-73.80364037815724,40.76203716398882,1,1,0,0
3864,2016,32118,-73.87012861111177,40.69070863456617,1,0,0,1
3865,2016,11965,-74.0328745146933,40.633429345866816,1,1,0,1
3866,2016,4607,-74.15301197783249,40.55733143469968,1,0,0,1
3867,2016,17263,-73.97527772281468,40.610128047936406,1,1,0,0
3868,2016,46634,-73.88561275331081,40.751689531528655,1,0,0,1
3869,2016,42377,-73.91069834512028,40.776132314420465,1,1,1,1
3870,2016,41566,-73.93202371643116,40.76825649599354,1,0,1,0
3871,2016,44147,-73.91169430282598,40.82775871502222,1,1,1,1
3872,2016,25662,-73.92808935437286,40.61466788442274,1,1,0,1
3873,2016,15852,-73.98710566113898,40.69613162638131,1,1,1,1
3874,2016,47425,-73.88925832649441,40.814088288413615,1,1,0,0
3875,2016,13443,-73.99771359006432,40.62368026910517,1,0,0,1
3876,2016,37098,-73.79463941894586,40.70123736866173,1,1,0,1
3877,2016,24384,-73.94529633186883,40.828399976639794,1,1,0,0
3878,2016,60320,-73.78279772953259,40.77666603592444,1,1,0,1
3879,2016,55044,-73.8134138187677,40.71995397649857,1,0,1,1
3880,2016,43127,-73.9122902159387,40.80293429478447,1,0,0,1
3881,2016,41077,-73.91936893991993,40.735020974411604,1,0,0,1
3882,2016,17674,-73.95169115445519,40.60646245566543,1,0,0,1
3883,2016,59224,-73.79402473931665,40.757735968446774,1,1,0,1
3884,2016,14045,-73.9983740473255,40.63789379092435,1,1,0,0
3885,2016,50178,-73.85100741842417,40.718735153317134,1,1,0,0
3886,2016,52426,-73.86740207122176,40.840290276080985,1,1,1,0
3887,2016,40129,-73.74007740590916,40.68941589511418,1,0,0,1
3888,2016,61718,-73.75794261693976,40.748672905145185,1,0,0,1
3889,2016,49905,-73.86183368371711,40.71659254302239,1,0,0,1
3890,2016,25676,-73.92713509178327,40.62135782074358,1,0,0,1
3891,2016,43009,-73.92040163797171,40.82206121636892,1,1,0,1
3892,2016,26984,-73.92221444438296,40.67279163295312,1,1,0,1
3893,2016,43066,-73.91571885012237,40.813615736779525,1,1,0,0
3894,2016,34656,-73.82152312396269,40.692616572835824,1,0,0,1
3895,2016,31541,-73.85806327468735,40.68408441897686,1,0,0,1
3896,2016,42886,-73.92618100377891,40.82538635784135,1,1,0,0
3897,2016,39015,-73.75175886551041,40.666395320020776,1,1,0,1
3898,2016,48692,-73.90095392458238,40.87229287344459,1,1,0,1
3899,2016,19482,-73.96189837819361,40.69818833168824,1,0,0,1
3900,2016,60974,-73.7618497806273,40.72434072455924,1,0,0,1
3901,2016,37612,-73.77079911627983,40.69284455770721,1,0,0,1
3902,2016,23215,-73.9448165937677,40.752631698739954,1,0,0,1
3903,2016,55909,-73.80797493702859,40.751857681439816,1,0,0,1
3904,2016,26779,-73.93778801614471,40.681694331786794,1,0,0,1
3905,2016,17174,-73.94455015460287,40.59910536079667,1,0,1,0
3906,2016,13004,-73.98308616501659,40.57916176467538,1,1,0,1
3907,2016,26539,-73.91108104615773,40.636931878166564,1,0,0,1
3908,2016,29467,-73.89093672690831,40.6834102705475,1,0,0,1
3909,2016,29112,-73.90635506664289,40.667707895455905,1,1,0,1
3910,2016,54038,-73.83817622154702,40.85750772413471,1,0,0,1
3911,2016,23521,-73.95964440777053,40.77106426576871,1,0,1,0
3912,2016,323,-74.23489563752301,40.50618808452597,1,0,0,1
3913,2016,8431,-74.08738954454189,40.59218985498683,1,0,0,1
3914,2016,4091,-74.16519162269573,40.63343082816565,1,0,0,1
3915,2016,48606,-73.90669984732114,40.873396762404255,1,1,0,1
3916,2016,40378,-73.729883961528,40.6915112115502,1,0,0,1
3917,2016,34555,-73.8280987923766,40.710946405634004,1,0,0,1
3918,2016,49059,-73.88284356161611,40.86773622579935,1,0,0,1
3919,2016,11884,-74.01756994184385,40.620898205913036,1,1,0,1
3920,2016,55111,-73.81218658205076,40.72261709952132,1,0,0,1
3921,2016,34568,-73.82599347351648,40.689953662276466,1,1,0,1
3922,2016,46677,-73.88466948377888,40.744589047658366,1,1,0,0
3923,2016,17084,-73.94802259393165,40.60205651869204,1,0,0,1
3924,2016,40372,-73.72871702744116,40.68987982676585,1,1,0,1
3925,2016,58261,-73.83375452519205,40.89210073947053,1,0,0,1
3926,2016,43897,-73.92243564803691,40.84181724080478,1,0,0,1
3927,2016,27014,-73.9233959234994,40.686344451981725,1,1,0,1
3928,2016,27988,-73.91116207608101,40.712213768947045,1,0,0,1
3929,2016,32989,-73.8211091192938,40.583856800977365,1,1,0,1
3930,2016,46858,-73.87580654546153,40.760307836283566,1,0,0,1
3931,2016,43664,-73.92938006089156,40.83466996184569,1,1,0,0
3932,2016,18033,-73.96917571538505,40.64627771954814,1,0,0,1
3933,2016,49936,-73.8628479328747,40.72930156156358,1,1,0,1
3934,2016,6808,-74.12424800145581,40.627211641673455,1,1,0,1
3935,2016,33817,-73.82577563676574,40.683666168622096,1,0,0,1
3936,2016,55855,-73.81088864386868,40.7581483489921,1,0,0,1
3937,2016,8475,-74.120920537844,40.606358668008816,1,1,0,1
3938,2016,14741,-73.99498642806051,40.666625830723184,1,0,0,1
3939,2016,11200,-74.0805516856505,40.63731999998618,1,1,0,0
3940,2016,11782,-74.02446644061689,40.62043675213891,1,1,0,0
3941,2016,91371,-73.97213356983514,40.65141334314674,1,0,0,1
3942,2016,43784,-73.92618468732863,40.83852267900959,1,1,1,0
3943,2016,14880,-73.99176177754649,40.68481315272639,1,0,1,0
3944,2016,42045,-73.93818387274108,40.78795129680964,1,0,0,1
3945,2016,53794,-73.84988441170444,40.875875040264475,1,1,0,0
3946,2016,39874,-73.7489718129292,40.69091102946277,1,0,0,1
3947,2016,47559,-73.88338073353644,40.81735143592854,1,1,0,1
3948,2016,53638,-73.85678221992985,40.87692634740599,1,0,0,1
3949,2016,13959,-74.0056949674263,40.65600302898867,1,1,0,1
3950,2016,59287,-73.78900224411669,40.753609396421425,1,0,0,1
3951,2016,27962,-73.91103489554709,40.699532114242245,1,0,0,1
3952,2016,43228,-73.90847018709694,40.80281784395827,1,0,0,1
3953,2016,49889,-73.86648011543274,40.73821096372775,1,0,0,1
3954,2016,40606,-73.94275657925945,40.73981723851534,1,0,0,1
3955,2016,53914,-73.8431697327632,40.870290010808894,1,1,0,0
3956,2016,48414,-73.87640134543943,40.82897729408857,1,1,0,0
3957,2016,55889,-73.81081684817748,40.766026960288315,1,0,0,1
3958,2016,55169,-73.80934252047314,40.72095723960004,1,0,0,1
3959,2016,61470,-73.73729965779275,40.72758842831489,1,0,0,1
3960,2016,62223,-73.73342031267174,40.7565018225127,1,0,0,1
3961,2016,41241,-73.91023874047792,40.73433921666357,1,1,0,1
3962,2016,40198,-73.74107271262058,40.71485208911069,1,0,0,1
3963,2016,27065,-73.9192356238312,40.67681319983945,1,0,0,1
3964,2016,6295,-74.14092528339215,40.60808963130374,1,1,0,1
3965,2016,8908,-74.10425644024899,40.62368228666367,1,0,0,1
3966,2016,23896,-73.96714122612454,40.80356831253772,1,0,0,1
3967,2016,24392,-73.94536461924494,40.83427124003378,1,1,0,0
3968,2016,17780,-73.9476993173077,40.632884747717796,1,1,0,1
3969,2016,46553,-73.88990288330707,40.74916392751565,1,1,0,1
3970,2016,29783,-73.87349082192843,40.66594883509124,1,1,0,1
3971,2016,48057,-73.89303982161644,40.84697054522429,1,0,0,1
3972,2016,53965,-73.839942788243,40.860839072289814,1,0,0,1
3973,2016,51851,-73.83869921331556,40.781676956554364,1,0,0,1
3974,2016,21868,-73.97480271343859,40.729798653078056,1,0,0,1
3975,2016,26096,-73.93714579070883,40.65142126475361,1,1,0,1
3976,2016,44296,-73.90917588166485,40.849899101321355,1,0,0,1
3977,2016,37762,-73.76958673829205,40.71370831603256,1,0,0,1
3978,2016,17323,-73.97517146259494,40.631688580676716,1,0,0,1
3979,2016,27479,-73.93398630916911,40.69826454242345,1,0,1,0
3980,2016,31615,-73.85422031905998,40.68518246644,1,0,0,1
3981,2016,45482,-73.8960157590896,40.73523885499083,1,0,0,1
3982,2016,43732,-73.93088430130852,40.84811893821049,1,1,0,1
3983,2016,53874,-73.84315309803334,40.85295600828457,1,0,0,1
3984,2016,19910,-73.94631557493128,40.7002149527911,1,0,0,1
3985,2016,17457,-73.96372414593084,40.606758121080645,1,1,0,0
3986,2016,25768,-73.92070952250666,40.608204067266456,1,0,0,1
3987,2016,46816,-73.87465777929266,40.74326833971272,1,1,0,1
3988,2016,4493,-74.14044434230752,40.54713198067858,1,0,0,1
3989,2016,40123,-73.74292625264015,40.71464026374383,1,0,0,1
3990,2016,54349,-73.85300366256719,40.89999162471228,1,1,0,0
3991,2016,36672,-73.77636248115537,40.679935909155844,1,0,0,1
3992,2016,47203,-73.90632991872043,40.81266707379549,1,0,0,1
3993,2016,20473,-74.00155531466706,40.741080025604134,1,1,0,1
3994,2016,10812,-74.0739753955085,40.626113696444214,1,0,0,1
3995,2016,60964,-73.76002959808592,40.718846815396155,1,0,0,1
3996,2016,50509,-73.84171881600814,40.727625585111134,1,0,0,1
3997,2016,16388,-73.97808021166692,40.6049184684029,1,1,0,0
3998,2016,56002,-73.80274313122105,40.7625386540714,1,0,1,0
3999,2016,42482,-73.93928688833849,40.801816379124986,1,0,0,1
4000,2016,29989,-73.90041528293574,40.70108632674004,1,0,0,1
4001,2016,26758,-73.93648952272454,40.67088564176093,1,1,1,1
4002,2016,26058,-73.94231479364211,40.657608969031074,1,0,0,1
4003,2016,34903,-73.81422269500756,40.70097041100981,1,0,0,1
4004,2016,21360,-73.99031517658156,40.761606315429844,1,1,1,0
4005,2016,41506,-73.9307539857426,40.74456017467175,1,0,1,1
4006,2016,30308,-73.88718057853474,40.70317632562855,1,0,0,1
4007,2016,37114,-73.79325846220064,40.70334962726205,1,0,0,1
4008,2016,42496,-73.93692774639942,40.80504640858357,1,1,0,1
4009,2016,39922,-73.75184269898543,40.708822920408245,1,0,0,1
4010,2016,12151,-74.02062866027845,40.64217589880601,1,0,1,1
4011,2016,43185,-73.91396268024299,40.820394128506386,1,0,0,1
4012,2016,21375,-73.98872905475757,40.745286373634244,1,0,1,0
4013,2016,34268,-73.80542439361145,40.67904220945736,1,0,0,1
4014,2016,13296,-74.00481318377956,40.61592246856488,1,0,0,1
4015,2016,54398,-73.84978973115025,40.893928256207204,1,0,0,1
4016,2016,5106,-74.13170008955588,40.564535748826096,1,1,0,1
4017,2016,39283,-73.74131621292149,40.676399943430226,1,0,0,1
4018,2016,15014,-73.98390048720644,40.67614865319719,1,0,0,1
4019,2016,21991,-73.96231109514008,40.719769963901356,1,0,1,0
4020,2016,31751,-73.8488240202827,40.67611353393213,1,1,0,0
4021,2016,51008,-73.85325493241875,40.74682354972687,1,0,1,1
4022,2016,18038,-73.96967173729955,40.64889793503433,1,0,1,0
4023,2016,37119,-73.7948777098278,40.70720268976849,1,1,0,0
4024,2016,27809,-73.92030064144478,40.69248455532863,1,1,0,0
4025,2016,37367,-73.78333084663113,40.69162128596932,1,0,0,1
4026,2016,40065,-73.74327915097317,40.69713005464692,1,0,0,1
4027,2016,23028,-73.95223986787995,40.7498450215883,1,0,1,1
4028,2016,36822,-73.76796834084386,40.67296640826765,1,1,0,0
4029,2016,52258,-73.84811201979052,40.8146867948636,1,0,0,1
4030,2016,32877,-73.83456672584046,40.58292343681068,1,1,0,1
4031,2016,40831,-73.93059659196767,40.74059805538746,1,0,0,1
4032,2016,11556,-74.03642637950166,40.6319320894213,1,0,0,1
4033,2016,28605,-73.90462641563856,40.641102367963455,1,0,0,1
4034,2016,8888,-74.10302593079794,40.61578110798918,1,0,0,1
4035,2016,45292,-73.90057079373159,40.741009911443136,1,0,0,1
4036,2016,53608,-73.85954603065683,40.86774257432885,1,0,0,1
4037,2016,27193,-73.91115101788192,40.67397865016552,1,1,1,0
4038,2016,27042,-73.92004754023421,40.668276429270506,1,1,0,1
4039,2016,94816,-74.00960865324427,40.73873548069882,1,1,0,1
4040,2016,13484,-73.99479741353724,40.614562277846716,1,1,0,0
4041,2016,34986,-73.81274257459978,40.69648330803658,1,0,0,1
4042,2016,27447,-73.93724803639981,40.712782741327345,1,0,0,1
4043,2016,53637,-73.85687693006567,40.8767659617437,1,0,0,1
4044,2016,29026,-73.87986846251108,40.646155196599324,1,1,0,1
4045,2016,45450,-73.89549903515882,40.727788503654295,1,0,1,0
4046,2016,7453,-74.11144394282094,40.577371322972525,1,0,0,1
4047,2016,36675,-73.77469730193774,40.68048604659611,1,1,1,0
4048,2016,36363,-73.79038468335789,40.6877536132667,1,0,0,1
4049,2016,41554,-73.92884954859515,40.7604214531741,1,0,0,1
4050,2016,12067,-74.02388334100294,40.63372438667078,1,1,1,0
4051,2016,24312,-73.94475648857886,40.82403155627615,1,1,1,1
4052,2016,15287,-74.0083869094484,40.71436229386887,1,0,1,0
4053,2016,34150,-73.80678854854406,40.669243586506184,1,0,0,1
4054,2016,24080,-73.95541074111335,40.80696623032329,1,0,0,1
4055,2016,13302,-74.0074266681937,40.62030364140128,1,0,0,1
4056,2016,6262,-74.14247971065285,40.62227354840343,1,1,0,0
4057,2016,31088,-73.84826899125216,40.657970689639896,1,0,0,1
4058,2016,36206,-73.79746057121025,40.68787230261484,1,0,1,1
4059,2016,35167,-73.80420235880497,40.69068108038156,1,0,0,1
4060,2016,53234,-73.83712688355986,40.829081327507055,1,0,0,1
4061,2016,18342,-73.95110674822128,40.636093653287475,1,1,0,1
4062,2016,62552,-73.72647559502832,40.723752496136576,1,0,0,1
4063,2016,17568,-73.95814639390909,40.61821719442353,1,1,0,0
4064,2016,36984,-73.79662933264542,40.688221452321436,1,1,0,0
4065,2016,19799,-73.95135534584908,40.712399051427795,1,1,1,1
4066,2016,28598,-73.90412992407413,40.63857796312745,1,0,0,1
4067,2016,48282,-73.8835055755044,40.833903852013286,1,0,0,1
4068,2016,21074,-74.00681150073999,40.74406132302425,1,1,0,1
4069,2016,23003,-73.95599908764194,40.76780389214713,1,0,1,0
4070,2016,36982,-73.79676694478712,40.689967102196,1,0,0,1
4071,2016,62879,-73.70191217714489,40.738710917111725,1,0,0,1
4072,2016,15763,-73.99102958065484,40.699847170039405,1,0,0,1
4073,2016,17618,-73.95650188830015,40.60953951445136,1,1,0,1
4074,2016,15727,-73.99097186979593,40.692548800564495,1,1,0,0
4075,2016,32712,-73.8392466865213,40.69233905795007,1,1,0,0
4076,2016,15067,-73.98132614571857,40.675145684980095,1,0,1,1
4077,2016,36112,-73.7658236587733,40.656303808040576,1,0,0,1
4078,2016,21308,-73.99645693239665,40.763375762840575,1,1,0,1
4079,2016,20793,-73.9885390766147,40.72740249765319,1,1,1,0
4080,2016,5732,-74.12888881141481,40.598547832803305,1,0,0,1
4081,2016,58752,-73.78417466616511,40.716356046695644,1,0,0,1
4082,2016,51016,-73.85583495598269,40.751577272140295,1,1,1,1
4083,2016,39285,-73.74045759285383,40.676117137957284,1,0,0,1
4084,2016,21094,-74.00517731048393,40.75140586531744,1,0,1,0
4085,2016,29244,-73.90004626181415,40.67689308899072,1,0,1,1
4086,2016,18813,-73.9626932818722,40.68781917699105,1,1,0,0
4087,2016,32171,-73.86860755652654,40.70537629606235,1,1,0,1
4088,2016,10995,-74.06638353692527,40.61740856815131,1,0,0,1
4089,2016,32844,-73.83618544144336,40.707572612057405,1,0,0,1
4090,2016,4354,-74.15182838200076,40.54940282589322,1,1,0,0
4091,2016,39609,-73.76243191701427,40.692380743632064,1,0,0,1
4092,2016,37317,-73.78597976471988,40.704186616380525,1,1,0,0
4093,2016,15973,-73.98392531570721,40.69483888260047,1,0,0,1
4094,2016,5614,-74.14046227973185,40.60306998083964,1,0,0,1
4095,2016,20764,-73.98976883345705,40.71902622871761,1,1,1,0
4096,2016,16827,-73.95868277333233,40.60088354074461,1,0,0,1
4097,2016,43312,-73.94059472651472,40.82641360371503,1,1,0,0
4098,2016,39092,-73.75114507561234,40.68642099906839,1,0,0,1
4099,2016,29267,-73.8996042630026,40.66392580607461,1,0,0,1
4100,2016,61912,-73.74507911713131,40.75027389693248,1,0,0,1
4101,2016,21547,-73.98179174587854,40.767713756587284,1,0,1,0
4102,2016,37171,-73.78817249183031,40.69235600717744,1,0,0,1
4103,2016,46055,-73.87147229713503,40.72089875682549,1,0,1,0
4104,2016,24287,-73.94464834650772,40.81400951768651,1,1,0,1
4105,2016,27211,-73.91075317068501,40.67827699564322,1,1,0,1
4106,2016,54440,-73.8495771567384,40.90502705032136,1,0,0,1
4107,2016,59628,-73.77596628056801,40.743810447940376,1,1,0,1
4108,2016,26980,-73.92238401783247,40.67100876259029,1,0,0,1
4109,2016,14877,-73.9930519324881,40.682909191232575,1,0,1,0
4110,2016,20390,-74.00193353231862,40.724551787353604,1,1,1,0
4111,2016,46528,-73.89341138842137,40.76854008919235,1,1,0,1
